2024-01-15	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2024-01-15T14_13_05_649Z.json.gz
2024-02-15	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2024-02-15T03_20_05_339Z.json.gz
2024-03-14	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2024-03-14T03_20_05_926Z.json.gz
2024-04-15	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2024-04-15T06_47_07_694Z.json.gz
2024-05-15	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2024-05-15T08_20_53_524Z.json.gz
2024-06-20	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2024-06-20T03_20_39_141Z.json.gz
2024-07-11	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2024-07-11T03_20_11_021Z.json.gz
2024-08-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2024-08-12T12_06_51_507Z.json.gz
2024-09-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2024-09-12T03_20_25_588Z.json.gz
2024-10-14	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2024-10-14T06_34_06_986Z.json.gz
2024-11-14	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2024-11-14T03_20_15_937Z.json.gz
2024-12-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2024-12-12T03_20_04_455Z.json.gz
2025-01-13	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2025-01-13T07_44_02_722Z.json.gz
2025-02-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2025-02-12T07_48_27_293Z.json.gz
2025-03-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2025-03-12T07_34_02_656Z.json.gz
2025-04-10	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2025-04-10T03_20_09_833Z.json.gz
2025-05-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2025-05-12T06_38_32_514Z.json.gz
2025-06-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2025-06-12T03_20_15_713Z.json.gz
2025-07-14	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2025-07-14T06_25_27_218Z.json.gz
2025-08-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2025-08-12T06_24_51_926Z.json.gz
2025-09-11	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2025-09-11T03_20_29_905Z.json.gz
2025-10-13	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2025-10-13T07_42_31_884Z.json.gz
2025-11-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2025-11-12T12_09_07_111Z.json.gz
2025-12-18	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2025-12-18T03_20_24_296Z.json.gz
2026-01-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2026-01-12T09_37_51_016Z.json.gz
2026-02-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2026-02-12T03_20_22_018Z.json.gz
2026-03-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2026-03-12T03_20_26_556Z.json.gz
2026-04-13	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2026-04-13T11_08_31_431Z.json.gz
2026-05-12	https://s3.amazonaws.com/weruns/forfun/Kickstarter/Kickstarter_2026-05-12T07_26_57_886Z.json.gz
